city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletic_eid,lineage_ruling
ANHUI_BENGBU,retail,2022,1256.2,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/35581.html,35581,K669fix-parse-2022
ANHUI_BENGBU,trade,2022,30.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/35581.html,35581,K669fix-parse-2022
ANHUI_MAANSHAN,gdp_total,2022,2520.96,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/38450.html,38450,K669fix-parse-2022
ANHUI_MAANSHAN,gdp_growth,2022,4.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/38450.html,38450,K669fix-parse-2022
ANHUI_MAANSHAN,primary_gdp,2022,109.68,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/38450.html,38450,K669fix-parse-2022
ANHUI_MAANSHAN,secondary_gdp,2022,1239.36,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/38450.html,38450,K669fix-parse-2022
ANHUI_MAANSHAN,tertiary_gdp,2022,1171.92,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/38450.html,38450,K669fix-parse-2022
ANHUI_MAANSHAN,gdp_percapita,2022,,,DATA_MISSING,669通用 parse-2022: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/38450.html,38450,K669fix-parse-2022
ANHUI_MAANSHAN,fiscal_rev,2022,204.88,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/38450.html,38450,K669fix-parse-2022
ANHUI_MAANSHAN,fixed_asset,2022,,,DATA_MISSING,"669通用 parse-2022: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/djs/38450.html,38450,K669fix-parse-2022
ANHUI_MAANSHAN,retail,2022,958.24,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/38450.html,38450,K669fix-parse-2022
ANHUI_MAANSHAN,trade,2022,66.7,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/38450.html,38450,K669fix-parse-2022
ANHUI_ANQING,gdp_total,2022,2767.46,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/37154.html,37154,K669fix-parse-2022
ANHUI_ANQING,gdp_growth,2022,2.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/37154.html,37154,K669fix-parse-2022
ANHUI_ANQING,primary_gdp,2022,262.73,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/37154.html,37154,K669fix-parse-2022
ANHUI_ANQING,secondary_gdp,2022,1215.23,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/37154.html,37154,K669fix-parse-2022
ANHUI_ANQING,tertiary_gdp,2022,1289.5,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/37154.html,37154,K669fix-parse-2022
ANHUI_ANQING,gdp_percapita,2022,66470,元,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/37154.html,37154,K669fix-parse-2022
ANHUI_ANQING,fiscal_rev,2022,174.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/37154.html,37154,K669fix-parse-2022
ANHUI_ANQING,fixed_asset,2022,,,DATA_MISSING,"669通用 parse-2022: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/djs/37154.html,37154,K669fix-parse-2022
