city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletin_eid
ZHEJIANG_NINGBO,secondary_gdp,2024,7882.7,,real,,https://tjgb.hongheiku.com/xjtjgb/xj2020/57318.html,57318
ZHEJIANG_NINGBO,tertiary_gdp,2024,9813.9,,real,,https://tjgb.hongheiku.com/xjtjgb/xj2020/57318.html,57318
ZHEJIANG_NINGBO,gdp_percapita,2024,186379,,real,,https://tjgb.hongheiku.com/xjtjgb/xj2020/57318.html,57318
ZHEJIANG_NINGBO,fiscal_rev,2024,1790.5,,real,,https://tjgb.hongheiku.com/xjtjgb/xj2020/57318.html,57318
ZHEJIANG_NINGBO,fixed_asset,2024,,,DATA_MISSING,parse miss: 固定资产投资 not found in eid 57318,https://tjgb.hongheiku.com/xjtjgb/xj2020/57318.html,57318
ZHEJIANG_NINGBO,retail,2024,5605.1,,real,,https://tjgb.hongheiku.com/xjtjgb/xj2020/57318.html,57318
ZHEJIANG_NINGBO,trade,2024,,,DATA_MISSING,parse miss: 进出口总额 not found in eid 57318,https://tjgb.hongheiku.com/xjtjgb/xj2020/57318.html,57318
ZHEJIANG_NINGBO,gdp_total,2025,18716,,real,,https://tjgb.hongheiku.com/djs/69232.html,69232
ZHEJIANG_NINGBO,gdp_growth,2025,4.9,,real,,https://tjgb.hongheiku.com/djs/69232.html,69232
ZHEJIANG_NINGBO,primary_gdp,2025,472,,real,,https://tjgb.hongheiku.com/djs/69232.html,69232
ZHEJIANG_NINGBO,secondary_gdp,2025,7866,,real,,https://tjgb.hongheiku.com/djs/69232.html,69232
ZHEJIANG_NINGBO,tertiary_gdp,2025,10378,,real,,https://tjgb.hongheiku.com/djs/69232.html,69232
ZHEJIANG_NINGBO,gdp_percapita,2025,190879,,real,,https://tjgb.hongheiku.com/djs/69232.html,69232
ZHEJIANG_NINGBO,fiscal_rev,2025,1795,,real,,https://tjgb.hongheiku.com/djs/69232.html,69232
ZHEJIANG_NINGBO,fixed_asset,2025,,,DATA_MISSING,parse miss: 固定资产投资 not found in eid 69232,https://tjgb.hongheiku.com/djs/69232.html,69232
ZHEJIANG_NINGBO,retail,2025,5703,,real,,https://tjgb.hongheiku.com/djs/69232.html,69232
ZHEJIANG_NINGBO,trade,2025,14562,,real,,https://tjgb.hongheiku.com/djs/69232.html,69232
